movie_id,title,overview,genres,keywords,cast
184315,Hercules,"Fourteen hundred years ago, a tormented soul walked the earth that was neither man nor god. Hercules was the powerful son of the god king Zeus, for this he received nothing but suffering his entire life. After twelve arduous labors and the loss of his family, this dark, world-weary soul turned his back on the gods finding his only solace in bloody battle. Over the years he warmed to the company of six similar souls, their only bond being their love of fighting and presence of death. These men and woman never question where they go to fight or why or whom, just how much they will be paid. Now the King of Thrace has hired these mercenaries to train his men to become the greatest army of all time. It is time for this bunch of lost souls to finally have their eyes opened to how far they have fallen when they must train an army to become as ruthless and blood thirsty as their reputation has become.","['Action', 'Adventure']","['mercenary', 'battle', 'ancient greece', 'hercules', 'warrior', 'sagen']","['Dwayne Johnson', 'Ian McShane', 'John Hurt']"
9016,Treasure Planet,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms. But, soon, Jim realizes Silver is a pirate intent on mutiny!","['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']","['cyborg', 'based on novel', 'space marine', 'mutiny', 'loss of father', 'map', 'pirate gang', 'treasure hunt', 'little boy', 'space', 'alien', 'animation', 'money', 'treasure map', 'planet', 'troubled teen', 'space pirate']","['Joseph Gordon-Levitt', 'Brian Murray', 'David Hyde Pierce']"
18162,Land of the Lost,"On his latest expedition, Dr. Rick Marshall is sucked into a space-time vortex alongside his research assistant and a redneck survivalist. In this alternate universe, the trio make friends with a primate named Chaka, their only ally in a world full of dinosaurs and other fantastic creatures.","['Adventure', 'Comedy', 'Science Fiction']","['alien life-form', 'dinosaur', 'primate', 'duringcreditsstinger']","['Will Ferrell', 'Anna Friel', 'Danny McBride']"
138103,The Expendables 3,"Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet.","['Action', 'Adventure', 'Thriller']","['cia', 'arms dealer', 'sequel', 'rescue mission', 'hospital', 'battle', 'sledgehammer', 'revolver']","['Sylvester Stallone', 'Jason Statham', 'Harrison Ford']"
257088,Point Break,"A young undercover FBI agent infiltrates a gang of thieves who share a common interest in extreme sports. A remake of the 1991 film, ""Point Break"".","['Action', 'Crime', 'Thriller']","['undercover', 'undercover agent', 'extreme sports', 'fbi agent', '3d']","['Edgar Ramírez', 'Luke Bracey', 'Teresa Palmer']"
10214,Son of the Mask,"Tim Avery, an aspiring cartoonist, finds himself in a predicament when his dog stumbles upon the mask of Loki. Then after conceiving an infant son ""born of the mask"", he discovers just how looney child raising can be.","['Fantasy', 'Comedy', 'Family', 'Adventure']","['baby', 'mask', 'viking']","['Jamie Kennedy', 'Alan Cumming', 'Traylor Howard']"
205775,In the Heart of the Sea,"In the winter of 1820, the New England whaling ship Essex was assaulted by something no one could believe: a whale of mammoth size and will, and an almost human sense of vengeance.  The real-life maritime disaster would inspire Herman Melville’s Moby Dick.  But that told only half the story.  “Heart of the Sea” reveals the encounter’s harrowing aftermath, as the ship’s surviving crew is pushed to their limits and forced to do the unthinkable to stay alive.  Braving storms, starvation, panic and despair, the men will call into question their deepest beliefs, from the value of their lives to the morality of their trade, as their captain searches for direction on the open sea and his first mate still seeks to bring the great whale down.","['Thriller', 'Drama', 'Adventure', 'Action', 'History']","['suicide', 'ocean', 'sea', 'hunger', 'shipwreck', 'ship', 'whale', 'based on true story', 'stranded', 'survival', 'whaling', 'death', 'new england', 'lost at sea', 'based on true events', 'whaling ship', 'starvation', '19th century', 'cannibalism', 'reference to moby dick', 'whale oil', 'nantucket']","['Chris Hemsworth', 'Benjamin Walker', 'Cillian Murphy']"
11692,The Adventures of Pluto Nash,"The year is 2087, the setting is the moon. Pluto Nash, the high-flying successful owner of the hottest nightclub in the universe, finds himself in trouble when he refuses to sell his club to lunar gangster Mogan, who just happens to be helping the mysterious Rex Crater mastermind a plan to take over the entire moon.","['Action', 'Comedy', 'Science Fiction']","['moon', 'casino', 'bar', 'nightclub', 'future', 'mafia boss', 'laser gun']","['Eddie Murphy', 'Randy Quaid', 'Rosario Dawson']"
22972,Green Zone,"During the U.S.-led occupation of Baghdad in 2003, Chief Warrant Officer Roy Miller and his team of Army inspectors were dispatched to find weapons of mass destruction believed to be stockpiled in the Iraqi desert. Rocketing from one booby-trapped and treacherous site to the next, the men search for deadly chemical agents but stumble instead upon an elaborate cover-up that threatens to invert the purpose of their mission.","['War', 'Action', 'Adventure', 'Drama', 'Thriller']","['weapon of mass destruction', 'baghdad', 'iraqi\xa0']","['Matt Damon', 'Greg Kinnear', 'Brendan Gleeson']"
227973,The Peanuts Movie,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest back home.",['Animation'],"['based on comic strip', 'family', '3d', 'charlie brown', 'snoopy']","['Noah Schnapp', 'Bill Melendez', 'Venus Schultheis']"
29193,The Spanish Prisoner,An employee of a corporation with a lucrative secret process is tempted to betray it. But there's more to it than that.,"['Crime', 'Drama', 'Mystery', 'Thriller']","['dialogue', 'confidence', 'invention', 'independent film']","['Steve Martin', 'Campbell Scott', 'Ben Gazzara']"
1734,The Mummy Returns,"Rick and Evelyn O'Connell, along with their 8 year old son Alex, discover the key to the legendary Scorpion King's might, the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn't above kidnapping its new bearer, Alex, to gain control of Anubis' otherworldly army.","['Adventure', 'Action', 'Fantasy']","['son', 'ancient egypt', 'bracelet']","['Brendan Fraser', 'Rachel Weisz', 'John Hannah']"
3131,Gangs of New York,"It's 1863. America was born in the streets. Amsterdam Vallon returns to the Five Points of America to seek vengeance against the psychotic gangland kingpin, Bill the Butcher, who murdered his father years earlier. With an eager pickpocket by his side and a whole new army, Vallon fights his way to seek vengeance on the Butcher and restore peace in the area.","['Drama', 'History', 'Crime']","['fire', 'irish-american', 'immigrant', 'gang war', 'pickpocket', 'ship', 'gang of thieves', 'butcher', 'pig', 'army', 'rescue', 'gang']","['Leonardo DiCaprio', 'Daniel Day-Lewis', 'Cameron Diaz']"
76758,The Flowers of War,"A Westerner finds refuge with a group of women in a church during Japan's rape of Nanking in 1937. Posing as a priest, he attempts to lead the women to safety.","['Drama', 'History', 'War']","['forced prostitution', 'child rape']","['Christian Bale', 'Ni Ni', 'Tong Dawei']"
9408,Surf's Up,"Cody is a surfing penguin from Shiverpool who dreams of making it big and being like his idol Big Z. On his journey he discovers his talents are not all he thinks they are and he must learn to accept that their is more to surfing than fame and fortune.  Surf's Up is a 2007 American computer-animated mockumentary film produced by Sony Pictures Animation and distributed by Columbia Pictures and ImageWorks Studios. It stars the voices of Shia LaBeouf, Jeff Bridges, Zooey Deschanel, Jon Heder among others.","['Animation', 'Comedy', 'Family']","['sea', 'world cup', 'surfer', 'wave', 'surfboard', 'giant wave', 'world champion', 'idol', 'mockumentary']","['Shia LaBeouf', 'Jeff Bridges', 'Zooey Deschanel']"
9890,The Stepford Wives,"What does it take to become a Stepford wife, a woman perfect beyond belief? Ask the Stepford husbands, who've created this high-tech, terrifying little town.","['Action', 'Comedy', 'Science Fiction']","['android', 'housewife', 'transformation']","['Nicole Kidman', 'Matthew Broderick', 'Bette Midler']"
855,Black Hawk Down,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.","['Action', 'History', 'War']","['prisoners of war', 'wound', 'somalia', 'warlord', 'famine', 'delta force', 'rescue operation']","['Josh Hartnett', 'Ewan McGregor', 'Jason Isaacs']"
77953,The Campaign,Two rival politicians compete to win an election to represent their small North Carolina congressional district in the United States House of Representatives.,['Comedy'],"['politics', 'politician', 'election campaign', '\xa0north carolinam', 'congressman', 'political candidate', 'moustache', 'political corruption', 'campaign manager', 'campaign finance']","['Will Ferrell', 'Zach Galifianakis', 'Dylan McDermott']"
18,The Fifth Element,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.","['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']","['clone', 'taxi', 'cyborg', 'egypt', 'future', 'stowaway', 'space travel', 'race against time', 'arms dealer', 'love', 'alien', 'priest', 'end of the world', 'good vs evil', 'shootout', 'police chase', 'cab driver', 'new york city', 'space opera', 'military', 'opera singer', 'resort hotel', 'ancient astronaut', 'archeologist', 'ancient evil', 'cruise liner']","['Bruce Willis', 'Gary Oldman', 'Ian Holm']"
37786,Sex and the City 2,"Carrie, Charlotte, and Miranda are all married now, but they're still up for a little fun in the sun. When Samantha gets the chance to visit one of the most extravagant vacation destinations on the planet and offers to bring them all along, they surmise that a women-only retreat may be the perfect excuse to eschew their responsibilities and remember what life was like before they decided to settle down.","['Comedy', 'Drama', 'Romance']",[],"['Sarah Jessica Parker', 'Kristin Davis', 'Cynthia Nixon']"
10501,The Road to El Dorado,"After a failed swindle, two con-men end up with a map to El Dorado, the fabled ""city of gold,"" and an unintended trip to the New World.  Much to their surprise, the map does lead the pair to the mythical city, where the startled inhabitants promptly begin to worship them as gods.  The only question is, do they take the worshipful natives for all they're worth, or is there a bit more to El Dorado than riches?","['Adventure', 'Animation', 'Comedy', 'Family']","['gold', 'horse', 'sword fight']","['Kenneth Branagh', 'Kevin Kline', 'Rosie Perez']"
57800,Ice Age: Continental Drift,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.","['Animation', 'Comedy', 'Adventure', 'Family']","['blue footed booby', 'prehistoric times', 'melting ice', 'badger', 'elephant seal', 'floating ice', 'land bridge', 'era', 'glaciale', 'deriva']","['John Leguizamo', 'Ray Romano', 'Chris Wedge']"
150689,Cinderella,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.","['Romance', 'Fantasy', 'Family', 'Drama']","['cinderella', 'magic', 'prince', 'fairy tale', 'kingdom', 'royalty', 'orphan', 'lost shoe', 'evil stepmother', 'retelling']","['Lily James', 'Cate Blanchett', 'Richard Madden']"
